Date,Temp. (°C),Humid. Rel (%),Vent (m/s),Pression (mbar),Ensolleillement (W/m2),watts
2019-02-23 23:30:00,23.630667,62.014,1.286,927.4,0.0,0.0
2019-02-23 23:45:00,23.381332,63.232666,1.4920666,927.26666,0.0,0.0
2019-02-24 00:00:00,22.738,66.39533,1.6477333,927.73334,0.0,0.0
2019-02-24 00:15:00,22.672667,66.59333,1.9906,927.0,0.0,0.0
2019-02-24 00:30:00,22.752666,65.14333,1.6122667,927.0,0.0,0.0
2019-02-24 00:45:00,22.549334,65.682,1.9488667,927.0,0.0,0.0
2019-02-24 01:00:00,22.52,65.07267,1.4828,927.0,0.0,0.0
2019-02-24 01:15:00,22.428,64.99133,1.0630667,927.0,0.0,0.0
2019-02-24 01:30:00,22.253334,65.44,1.2752,927.0,0.0,0.0
2019-02-24 01:45:00,22.073334,66.112,1.4658,927.0,0.0,0.0
2019-02-24 02:00:00,21.930666,66.653336,1.8252,927.0,0.0,0.0
2019-02-24 02:15:00,22.022,65.989334,1.4504,927.0,0.0,0.0
2019-02-24 02:30:00,21.861334,66.82667,1.5466666,927.0,0.0,0.0
2019-02-24 02:45:00,21.882,66.48333,1.5408,927.0,0.0,0.0
2019-02-24 03:00:00,21.663334,67.84866,1.3498,927.0,0.0,0.0
2019-02-24 03:15:00,21.541334,69.164,1.3657334,927.0,0.0,0.0
2019-02-24 03:30:00,21.62,69.844666,1.2470666,927.0,0.0,0.0
2019-02-24 03:45:00,21.367334,71.86667,1.1641333,927.0,0.0,0.0
2019-02-24 04:00:00,21.404667,73.08867,1.4160666,927.0,0.0,0.0
2019-02-24 04:15:00,21.272667,74.39867,1.453,927.0,0.0,0.0
2019-02-24 04:30:00,20.943333,75.806,1.381,927.0,0.0,0.0
2019-02-24 04:45:00,20.808,76.542,1.4026667,927.0,0.0,0.0
2019-02-24 05:00:00,20.520666,77.948,1.3665333,927.0,0.0,0.0
2019-02-24 05:15:00,20.354,79.37334,0.6378,927.13336,0.0,0.0
2019-02-24 05:30:00,20.182,80.86,1.3972,927.93335,0.0,0.0
2019-02-24 05:45:00,20.187334,81.73334,0.82060003,928.0,0.0,0.0
2019-02-24 06:00:00,20.229332,82.1,0.74906665,928.0,0.78106666,5.681334
2019-02-24 06:15:00,20.227333,82.67333,0.32606667,928.0,7.2348666,11.4012
2019-02-24 06:30:00,20.496666,81.9,0.75866663,928.5333,17.766,17.732716
2019-02-24 06:45:00,20.743334,81.12666,0.3134,929.0,30.015999,28.622921
2019-02-24 07:00:00,20.987333,79.94334,0.31053334,929.0,50.474,50.780876
2019-02-24 07:15:00,21.466,77.982666,0.3922,929.0,85.91534,71.0702
2019-02-24 07:30:00,21.895334,76.32467,0.6618,929.6,131.0,86.97336
2019-02-24 07:45:00,22.211334,75.18533,1.2094,930.0,155.86667,103.258415
2019-02-24 08:00:00,22.546667,73.711334,1.464,930.0,188.16,131.83665
2019-02-24 08:15:00,23.036,71.82867,1.2721334,930.0,231.91333,158.2652
2019-02-24 08:30:00,23.366667,71.166,1.531,930.0,287.78,176.05273
2019-02-24 08:45:00,23.469334,71.14066,1.455,930.0,325.35333,184.41034
2019-02-24 09:00:00,23.663334,70.746,1.6251999,930.0,346.08,189.59213
2019-02-24 09:15:00,23.986,69.904,1.5653334,929.2,351.09332,204.53049
2019-02-24 09:30:00,24.172,68.804665,1.7543334,929.0,388.33334,204.80318
2019-02-24 09:45:00,24.293333,68.136,1.9078667,929.0,391.04666,199.47333
2019-02-24 10:00:00,24.488667,66.51867,2.1435332,929.0,391.66666,167.22078
2019-02-24 10:15:00,24.395334,66.650665,2.3846667,929.0,343.54666,141.86256
2019-02-24 10:30:00,24.386667,66.09267,2.1952667,929.0,284.26666,227.30016
2019-02-24 10:45:00,24.413334,65.459335,2.0642667,929.0,333.56,450.1571
2019-02-24 11:00:00,24.883333,64.35533,2.4482,928.93335,727.5267,289.62204
2019-02-24 11:15:00,25.847334,60.45067,2.7442667,928.0,724.4533,353.75323
2019-02-24 11:30:00,25.617332,60.122665,2.5706666,928.0,567.08,578.9783
2019-02-24 11:45:00,26.706667,57.686665,2.3038666,928.0,1047.5734,599.4924
2019-02-24 12:00:00,27.372667,55.128666,2.1278,928.0,1229.6666,474.68585
2019-02-24 12:15:00,27.934666,53.576668,2.3940666,928.0,1169.8667,236.44133
2019-02-24 12:30:00,27.345333,55.236,2.0941334,927.26666,567.56665,353.31503
2019-02-24 12:45:00,27.264666,55.294666,2.1464,927.0,528.86,454.39816
2019-02-24 13:00:00,27.902666,53.72,2.0519333,927.0,904.68,458.69156
2019-02-24 13:15:00,28.362,52.199333,1.7648,927.0,897.4267,423.12518
2019-02-24 13:30:00,28.448668,51.592,1.8038666,926.06665,873.46,445.67078
2019-02-24 13:45:00,29.147333,49.390667,2.3305333,926.0,868.7,430.58768
2019-02-24 14:00:00,29.275333,48.539333,2.3781333,926.0,861.26666,383.13144
2019-02-24 14:15:00,29.257334,49.141335,1.9616667,926.0,782.5,353.35123
2019-02-24 14:30:00,29.646667,48.426,1.8680667,926.0,698.08,363.4686
2019-02-24 14:45:00,29.371334,48.834,2.6399333,925.93335,644.4667,440.17538
2019-02-24 15:00:00,29.964666,47.638668,2.3413334,925.0,854.80664,423.5848
2019-02-24 15:15:00,30.139334,46.644665,2.6838667,925.0,839.5333,391.29208
2019-02-24 15:30:00,30.519333,45.372665,3.0074666,925.0,786.74,348.2974
2019-02-24 15:45:00,30.494,45.283333,2.7555332,925.0,691.8067,312.86972
2019-02-24 16:00:00,30.253334,45.927334,3.1037333,925.0,623.0867,265.33713
2019-02-24 16:15:00,30.07,45.961998,3.4241333,924.93335,541.4133,230.26256
2019-02-24 16:30:00,30.074,45.826,3.0074,924.0,451.42,201.43912
2019-02-24 16:45:00,30.270666,44.786667,3.0654666,924.0,381.83334,169.95038
2019-02-24 17:00:00,30.06,45.160667,3.2625334,924.0,339.00665,117.34318
2019-02-24 17:15:00,29.857332,45.371998,3.2279334,924.0,250.17334,49.108887
2019-02-24 17:30:00,29.641333,45.546,2.4406667,924.0,137.47932,23.810968
2019-02-24 17:45:00,29.188,46.72,2.2948,924.0,56.795334,11.931841
2019-02-24 18:00:00,28.966,47.587334,1.9616667,924.06665,39.824665,5.2796187
2019-02-24 18:15:00,28.426666,49.39,2.2143333,925.0,8.539534,0.0
2019-02-24 18:30:00,27.859333,51.019333,1.8574001,925.0,1.0887333,0.0
2019-02-24 18:45:00,27.476667,51.920666,2.0384667,925.0,0.0,0.0
2019-02-24 19:00:00,27.256666,51.72,2.0918,925.0,0.0,0.0
2019-02-24 19:15:00,26.95,52.748,2.2462,925.0,0.0,0.0
2019-02-24 19:30:00,26.721334,53.602665,1.7621334,925.26666,0.0,0.0
2019-02-24 19:45:00,26.519333,53.86067,1.6838666,926.0,0.0,0.0
2019-02-24 20:00:00,26.184668,54.929333,1.4810667,926.0,0.0,0.0
2019-02-24 20:15:00,26.019333,55.385334,1.5234667,926.0,0.0,0.0
2019-02-24 20:30:00,25.767334,56.468666,1.3862667,926.0,0.0,0.0
2019-02-24 20:45:00,25.525333,57.175335,0.9339333,926.0,0.0,0.0
2019-02-24 21:00:00,25.35,57.938,1.1235334,926.3333,0.0,0.0
2019-02-24 21:15:00,25.365334,58.580666,1.7126,927.0,0.0,0.0
2019-02-24 21:30:00,25.141333,60.7,1.8100667,927.0,0.0,0.0
2019-02-24 21:45:00,24.932667,62.492,1.7463334,927.0,0.0,0.0
2019-02-24 22:00:00,24.644667,64.46,1.7804,927.0,0.0,0.0
2019-02-24 22:15:00,24.419333,65.23333,1.4260666,927.0,0.0,0.0
2019-02-24 22:30:00,24.282667,65.48133,1.9967333,927.0,0.0,0.0
2019-02-24 22:45:00,24.172667,65.529335,1.8306667,927.0,0.0,0.0
2019-02-24 23:00:00,24.058,65.610664,1.7076,927.0,0.0,0.0
2019-02-24 23:15:00,23.920666,65.964,1.5868666,927.0,0.0,0.0
2019-02-24 23:30:00,23.782,66.60733,0.8850667,927.0,0.0,0.0
2019-02-24 23:45:00,23.714666,66.74,1.0145333,927.0,0.0,0.0
2019-02-25 00:00:00,23.608,66.85267,0.839,927.0,0.0,0.0
2019-02-25 00:15:00,23.536,66.88267,0.65793335,927.0,0.0,0.0
2019-02-25 00:30:00,23.504667,66.861336,0.30653334,926.26666,0.0,0.0
2019-02-25 00:45:00,23.388,67.624664,0.48546666,926.0,0.0,0.0
2019-02-25 01:00:00,23.199333,68.07333,0.46966666,926.0,0.0,0.0
2019-02-25 01:15:00,22.991333,69.04667,0.43413335,926.0,0.0,0.0
2019-02-25 01:30:00,22.659332,70.402,0.12226667,926.0,0.0,0.0
2019-02-25 01:45:00,21.620667,74.742,1.1405333,926.0,0.0,0.0
2019-02-25 02:00:00,21.336666,76.26867,0.8768,926.0,0.0,0.0
2019-02-25 02:15:00,21.524,75.332664,1.0264,926.0,0.0,0.0
2019-02-25 02:30:00,21.769333,74.292,0.8120667,926.0,0.0,0.0
2019-02-25 02:45:00,21.985332,72.99,0.85106665,926.0,0.0,0.0
2019-02-25 03:00:00,21.78,73.778,0.38233334,926.0,0.0,0.0
2019-02-25 03:15:00,21.733334,73.868004,0.89993334,926.0,0.0,0.0
2019-02-25 03:30:00,22.032,72.25667,0.9136,926.0,0.0,0.0
2019-02-25 03:45:00,21.678,73.788,0.74946666,926.0,0.0,0.0
2019-02-25 04:00:00,21.394,75.42467,1.6049334,926.0,0.0,0.0
2019-02-25 04:15:00,21.215334,76.452,1.6241333,926.0,0.0,0.0
2019-02-25 04:30:00,21.251333,75.93733,1.7264667,926.0,0.0,0.0
2019-02-25 04:45:00,21.366001,75.214,1.6481333,926.2,0.0,0.0
2019-02-25 05:00:00,21.362667,75.364,1.6008,927.0,0.0,0.0
2019-02-25 05:15:00,21.157333,76.66067,1.3122,927.0,0.0,0.0
2019-02-25 05:30:00,20.948,77.456665,1.3322,927.0,0.0,0.0
2019-02-25 05:45:00,20.957333,77.13267,1.1372,927.0,0.0,2.658569
2019-02-25 06:00:00,20.699333,78.286,0.88493335,927.0,3.0031333,9.330895
2019-02-25 06:15:00,20.782,77.562,0.8458,927.0,12.072933,13.543865
2019-02-25 06:30:00,20.88,77.29933,1.4897333,927.26666,21.626667,23.069613
2019-02-25 06:45:00,21.453333,75.736664,1.3334666,928.0,31.725332,43.484898
2019-02-25 07:00:00,22.604,71.91,1.5001333,928.0,68.22867,72.19982
2019-02-25 07:15:00,23.574667,69.70534,1.7153333,928.0,124.72667,106.12066
2019-02-25 07:30:00,24.480667,67.833336,2.0757332,928.0,190.6,142.56204
2019-02-25 07:45:00,25.394,64.772,1.8958,928.0,260.69333,181.63185
2019-02-25 08:00:00,25.966,63.228664,2.1706667,928.0,334.19333,220.62257
2019-02-25 08:15:00,26.286,61.573334,2.1929333,928.0,408.54,256.52127
2019-02-25 08:30:00,26.798,59.552,1.9716,928.0,481.04666,243.69745
2019-02-25 08:45:00,27.092001,60.337334,2.1272666,928.0,525.05334,370.17096
2019-02-25 09:00:00,27.084,61.051334,2.0864,928.0,613.94,356.15384
2019-02-25 09:15:00,28.014,56.806,1.4646666,928.0,748.68,394.5282
2019-02-25 09:30:00,28.066,55.322666,1.7196667,928.0,719.07336,459.95383
2019-02-25 09:45:00,28.755333,52.037334,1.8863333,928.0,872.17334,480.3192
2019-02-25 10:00:00,29.034666,51.871334,1.7856,928.0,1000.2,351.6548
2019-02-25 10:15:00,29.393333,50.994667,1.9063333,928.0,997.5333,279.65674
2019-02-25 10:30:00,28.652666,51.908,1.6863333,928.0,481.66,563.51733
2019-02-25 10:45:00,29.330666,50.252666,2.0034666,928.0,871.4733,288.02206
2019-02-25 11:00:00,29.949333,48.085335,2.0075333,928.0,967.5,554.07434
2019-02-25 11:15:00,29.741333,47.753334,1.9512666,928.0,839.56665,437.61465
2019-02-25 11:30:00,30.514,44.411335,1.9114,928.0,1114.4467,541.00494
2019-02-25 11:45:00,31.078667,42.447334,1.6045333,927.73334,1034.9534,429.34952
2019-02-25 12:00:00,31.142,41.016666,1.5961334,927.0,1127.2933,556.49835
2019-02-25 12:15:00,31.887333,39.165333,2.1256,927.0,1033.4933,418.19803
2019-02-25 12:30:00,31.833334,38.244,1.8588,927.0,950.4533,573.66785
2019-02-25 12:45:00,32.250668,37.528,2.093,926.8,1210.6,390.42813
2019-02-25 13:00:00,32.4,36.014668,2.4028,926.0,815.2867,550.42816
2019-02-25 13:15:00,32.414665,33.251335,2.3216667,926.0,1145.4,537.4114
2019-02-25 13:30:00,32.904667,31.579332,1.628,925.73334,1147.8667,307.3985
2019-02-25 13:45:00,33.023335,32.675335,2.276,925.0,707.74,535.1079
2019-02-25 14:00:00,32.956,32.019333,1.9777334,925.0,1056.6267,500.89362
2019-02-25 14:15:00,33.56867,31.105333,2.0510666,925.0,1080.0667,408.5942
2019-02-25 14:30:00,33.75,30.344,2.6448,925.0,878.5133,467.6642
2019-02-25 14:45:00,33.522,30.276667,1.6589333,924.2,969.73334,392.47397
2019-02-25 15:00:00,34.116,29.05,1.6303333,924.0,891.94666,374.999
2019-02-25 15:15:00,33.854668,29.072,1.9071333,924.0,737.62,395.9188
2019-02-25 15:30:00,34.311333,28.301332,1.7266667,924.0,819.26666,110.79191
2019-02-25 15:45:00,34.019333,29.548666,2.2734,924.0,469.98,170.02272
2019-02-25 16:00:00,32.705334,31.592667,1.2668,923.8,155.62,232.83539
2019-02-25 16:15:00,33.366,30.926,1.4122,923.0,478.74667,255.53236
2019-02-25 16:30:00,33.938,30.303333,1.4176667,923.0,507.7,220.63399
2019-02-25 16:45:00,33.828,30.757334,1.9328667,923.0,451.76,186.14699
2019-02-25 17:00:00,33.833332,30.675333,2.0916,923.0,381.22,125.13932
2019-02-25 17:15:00,33.452667,30.988,1.3211334,923.0,271.09332,101.88357
2019-02-25 17:30:00,33.463333,31.619333,2.1058,923.0,241.84,21.133642
2019-02-25 17:45:00,31.765333,38.017334,2.4430666,923.0,96.27333,7.1041665
2019-02-25 18:00:00,30.235332,42.508,2.6801333,923.86664,20.316,0.0
2019-02-25 18:15:00,26.594667,60.646,3.3815334,924.0,1.6255333,0.0
2019-02-25 18:30:00,25.586666,63.722668,2.4664667,924.13336,0.0,0.0
2019-02-25 18:45:00,26.372,61.671333,2.4546666,924.8,0.0,0.0
2019-02-25 19:00:00,25.941334,64.25067,2.3496,925.2,0.0,0.0
2019-02-25 19:15:00,25.372,67.069336,2.1406667,925.13336,0.0,0.0
2019-02-25 19:30:00,25.327333,68.56133,2.7269332,926.0,0.0,0.0
2019-02-25 19:45:00,25.022,74.15733,2.311,925.73334,0.0,0.0
2019-02-25 20:00:00,24.998,72.63734,2.2559333,926.0,0.0,0.0
2019-02-25 20:15:00,25.226667,67.804,1.8368,926.0,0.0,0.0
2019-02-25 20:30:00,25.117332,67.61867,0.9782,926.0,0.0,0.0
2019-02-25 20:45:00,24.892666,71.111336,1.1402,926.0,0.0,0.0
2019-02-25 21:00:00,24.74,72.11,1.1594666,926.0,0.0,0.0
2019-02-25 21:15:00,24.454666,73.15,1.2822666,926.93335,0.0,0.0
2019-02-25 21:30:00,24.114,73.95267,1.7241334,927.0,0.0,0.0
2019-02-25 21:45:00,23.831333,75.11667,1.3437333,927.0,0.0,0.0
2019-02-25 22:00:00,23.830667,74.57267,1.0413333,927.0,0.0,0.0
2019-02-25 22:15:00,23.701334,75.58,0.11006667,927.0,0.0,0.0
2019-02-25 22:30:00,23.630667,75.945335,0.5434,927.73334,0.0,0.0
2019-02-25 22:45:00,23.495333,77.636,0.99466664,927.0,0.0,0.0
2019-02-25 23:00:00,23.212667,79.57933,0.5708,927.4667,0.0,0.0
2019-02-25 23:15:00,23.246668,78.67133,0.454,927.26666,0.0,0.0
2019-02-25 23:30:00,23.116667,79.211334,0.35673335,927.0,0.0,0.0
2019-02-25 23:45:00,22.901333,80.074,0.0,927.0,0.0,0.0
2019-02-26 00:00:00,22.79,81.17667,0.117466666,927.0,0.0,0.0
2019-02-26 00:15:00,22.109333,86.19334,1.6181333,927.0,0.0,0.0
2019-02-26 00:30:00,21.878666,88.36667,0.8186,927.0,0.0,0.0
2019-02-26 00:45:00,21.838,88.24,1.2478666,927.0,0.0,0.0
2019-02-26 01:00:00,21.802,87.96667,1.0888667,927.0,0.0,0.0
2019-02-26 01:15:00,21.609333,88.68667,1.0347333,927.0,0.0,0.0
2019-02-26 01:30:00,21.428,89.36667,1.1464666,927.0,0.0,0.0
2019-02-26 01:45:00,21.162,91.013336,0.6988,927.0,0.0,0.0
2019-02-26 02:00:00,21.278,89.6,0.9005333,927.0,0.0,0.0
2019-02-26 02:15:00,21.376667,88.486664,1.1208,927.0,0.0,0.0
2019-02-26 02:30:00,21.280666,88.513336,0.75953335,927.0,0.0,0.0
2019-02-26 02:45:00,21.126,89.08,1.3196,927.0,0.0,0.0
2019-02-26 03:00:00,21.110666,89.206665,1.4133333,927.0,0.0,0.0
2019-02-26 03:15:00,21.456667,87.153336,1.4484,927.0,0.0,0.0
2019-02-26 03:30:00,21.42,87.38,1.3050667,927.0,0.0,0.0
2019-02-26 03:45:00,21.336666,87.73334,1.0749333,927.0,0.0,0.0
2019-02-26 04:00:00,21.358667,87.833336,0.83286667,927.0,0.0,0.0
2019-02-26 04:15:00,21.258,87.99333,1.0576,927.0,0.0,0.0
2019-02-26 04:30:00,21.380667,87.18667,0.99586666,927.0,0.0,0.0
2019-02-26 04:45:00,21.422667,86.73333,1.1436666,927.0,0.0,0.0
2019-02-26 05:00:00,21.698,84.94,0.53099996,928.0,0.0,0.0
2019-02-26 05:15:00,21.74,85.066666,1.0603334,928.0,0.0,0.0
2019-02-26 05:30:00,21.697332,85.18,1.3500667,928.0,0.0,0.0
2019-02-26 05:45:00,21.623333,85.69334,1.4896667,928.0,0.0,3.3218706
2019-02-26 06:00:00,21.612,86.9,1.0977334,928.0,2.7799335,22.673306
2019-02-26 06:15:00,21.197332,89.613335,0.5844,928.0,32.368,22.484365
2019-02-26 06:30:00,21.456,88.76667,0.2646,928.0,56.396667,24.980793
2019-02-26 06:45:00,21.986668,87.833336,0.6411333,928.0,42.83267,41.12917
2019-02-26 07:00:00,22.712667,85.62,0.0,928.0,59.284,66.59693
2019-02-26 07:15:00,22.902666,82.4,1.0553334,928.0,131.80667,108.21508
2019-02-26 07:30:00,23.097334,81.482,0.45106667,928.0,140.48,175.01558
2019-02-26 07:45:00,24.31,78.44,0.5922667,928.0,334.97333,186.7942
2019-02-26 08:00:00,25.869999,71.89867,0.20146666,928.3333,348.31332,222.1904
2019-02-26 08:15:00,26.226665,69.55867,0.81526667,929.0,410.16666,256.70618
2019-02-26 08:30:00,26.522667,68.569336,1.1668667,929.0,478.38,293.0886
2019-02-26 08:45:00,26.562,68.234,1.7507334,929.0,548.00665,327.58298
2019-02-26 09:00:00,26.91,66.76867,1.3384,929.0,618.76666,305.3121
2019-02-26 09:15:00,27.594,63.308666,1.5467334,929.0,568.32,329.66132
2019-02-26 09:30:00,27.183332,62.955334,1.4755334,929.0,717.4667,414.04535
2019-02-26 09:45:00,27.752666,61.624,1.1670667,929.0,685.70667,433.92963
2019-02-26 10:00:00,28.669334,58.607334,1.4093333,929.0,859.2,450.47064
2019-02-26 10:15:00,28.906,57.645332,1.7260667,929.0,955.06665,413.31772
2019-02-26 10:30:00,28.633333,57.15,1.5438,929.0,792.16,496.38318
2019-02-26 10:45:00,29.394667,53.684666,1.9187334,929.0,1064.2866,470.6712
2019-02-26 11:00:00,30.11,51.493336,1.6702666,929.0,1121.9734,328.52365
2019-02-26 11:15:00,29.938667,51.599335,1.7640667,928.3333,484.76666,317.60934
2019-02-26 11:30:00,30.076,51.438667,2.1480668,928.0,964.19336,476.49615
2019-02-26 11:45:00,30.01,51.36933,2.3650668,928.0,689.1,278.6675
2019-02-26 12:00:00,30.614,49.902,2.0260668,928.0,853.3467,480.3554
2019-02-26 12:15:00,30.136,51.607334,2.3588,927.6,703.3,480.47128
2019-02-26 12:30:00,30.82,48.514,1.8297334,927.0,1140.2,489.38834
2019-02-26 12:45:00,31.178,47.457333,2.382,927.0,1042.5734,559.48926
2019-02-26 13:00:00,31.468666,46.406666,2.0507333,926.6667,1145.3334,517.69324
2019-02-26 13:15:00,32.25733,44.00733,1.9904,926.0,1178.6,516.27014
2019-02-26 13:30:00,32.026665,44.014,2.2009332,926.0,1079.6934,422.38818
2019-02-26 13:45:00,32.633335,42.968666,2.3589334,926.0,1131.5333,492.56415
2019-02-26 14:00:00,32.532,42.632668,1.9954666,925.26666,798.04,139.62744
2019-02-26 14:15:00,31.996,42.66733,1.6804,925.0,521.61334,180.48682
2019-02-26 14:30:00,31.48,43.511333,1.8432666,924.4667,297.43335,463.27036
2019-02-26 14:45:00,32.185333,41.194668,1.6999333,924.26666,728.20667,109.173515
2019-02-26 15:00:00,32.834667,40.530666,2.2128665,925.0,510.62,15.53779
2019-02-26 15:15:00,28.761333,55.981335,3.5181334,925.0,54.506668,10.621319
2019-02-26 15:30:00,25.935999,65.82267,3.0116,925.0,19.456667,9.1258745
2019-02-26 15:45:00,26.220667,64.335335,1.7014667,925.0,11.494,16.095997
2019-02-26 16:00:00,25.726667,66.35467,2.3536,925.73334,26.125334,17.600016
2019-02-26 16:15:00,25.014,72.98867,1.8448666,925.13336,36.055332,21.037163
2019-02-26 16:30:00,24.084,73.21933,1.8107333,925.0,40.176,21.210022
2019-02-26 16:45:00,23.682667,76.15666,2.0678,925.0,43.750668,25.157673
2019-02-26 17:00:00,23.103333,79.218,1.742,925.0,47.284,29.1616
2019-02-26 17:15:00,23.888,76.13533,1.7044667,925.0,57.707333,25.96603
2019-02-26 17:30:00,24.064,75.428,1.4263333,925.0,58.222,17.113634
2019-02-26 17:45:00,24.104,73.26667,1.0849333,925.0,42.259335,8.414333
2019-02-26 18:00:00,24.169333,73.32667,0.6360667,925.6,21.016,4.522964
2019-02-26 18:15:00,24.206,72.515335,0.98413336,926.0,4.4755335,0.0
2019-02-26 18:30:00,23.664,76.45,1.6558666,926.0,0.22746667,0.0
2019-02-26 18:45:00,23.061333,83.22,1.2195333,926.0,0.0,0.0
2019-02-26 19:00:00,22.92,83.07333,0.98573333,926.0,0.0,0.0
2019-02-26 19:15:00,22.900665,82.39,0.9655333,926.0,0.0,0.0
2019-02-26 19:30:00,23.038,78.683334,0.45406666,926.0,0.0,0.0
2019-02-26 19:45:00,23.102,77.72,0.81886667,926.4,0.0,0.0
2019-02-26 20:00:00,23.225334,77.19667,0.83466667,927.0,0.0,0.0
2019-02-26 20:15:00,23.080667,78.15867,0.5276667,927.0,0.0,0.0
2019-02-26 20:30:00,23.303999,79.06133,0.51846665,927.0,0.0,0.0
2019-02-26 20:45:00,22.872,79.531334,0.69386667,928.0,0.0,0.0
2019-02-26 21:00:00,22.526667,81.53333,0.5854667,928.0,0.0,0.0
2019-02-26 21:15:00,22.318666,83.2,0.13073333,928.0,0.0,0.0
2019-02-26 21:30:00,22.611334,82.00667,0.17393334,928.0,0.0,0.0
2019-02-26 21:45:00,22.903334,81.08,0.27093333,929.0,0.0,0.0
2019-02-26 22:00:00,22.598,82.59333,0.8966,929.0,0.0,0.0
2019-02-26 22:15:00,22.182667,84.44667,0.2458,928.93335,0.0,0.0
2019-02-26 22:30:00,22.106,85.63333,0.7304,928.6667,0.0,0.0
2019-02-26 22:45:00,22.184,85.86,0.8254667,929.0,0.0,0.0
2019-02-26 23:00:00,22.27,85.14667,0.43633333,928.6,0.0,0.0
2019-02-26 23:15:00,22.480667,83.81333,0.42046666,928.0,0.0,0.0
2019-02-26 23:30:00,22.152666,85.18667,1.0734,928.0,0.0,0.0
2019-02-26 23:45:00,22.292,85.04,0.69553334,928.0,0.0,0.0
2019-02-27 00:00:00,22.14,84.8,1.2944667,928.0,0.0,0.0
2019-02-27 00:15:00,22.059334,85.340004,0.8937333,928.0,0.0,0.0
2019-02-27 00:30:00,22.049334,85.613335,1.1450666,928.0,0.0,0.0
2019-02-27 00:45:00,21.88,86.8,1.0683334,928.0,0.0,0.0
2019-02-27 01:00:00,22.053333,85.92,0.96973336,928.0,0.0,0.0
2019-02-27 01:15:00,22.292,84.55333,0.97646666,928.0,0.0,0.0
2019-02-27 01:30:00,22.172667,85.253334,0.6265333,928.0,0.0,0.0
2019-02-27 01:45:00,22.068666,85.76666,2.2878666,928.0,0.0,0.0
2019-02-27 02:00:00,22.720667,81.110664,3.6052666,928.0,0.0,0.0
2019-02-27 02:15:00,22.765333,76.92667,3.677,928.0,0.0,0.0
2019-02-27 02:30:00,21.638666,81.4,3.4498668,928.0,0.0,0.0
2019-02-27 02:45:00,21.650667,78.81467,2.8122,928.0,0.0,0.0
2019-02-27 03:00:00,21.555332,78.47867,2.4922,928.0,0.0,0.0
2019-02-27 03:15:00,21.506666,77.987335,1.7625333,928.0,0.0,0.0
2019-02-27 03:30:00,21.622667,76.751335,1.1922001,928.0,0.0,0.0
2019-02-27 03:45:00,21.792667,75.524,1.5668,928.0,0.0,0.0
2019-02-27 04:00:00,21.432,78.914,1.8050667,928.0,0.0,0.0
2019-02-27 04:15:00,20.750668,85.90667,0.6932,928.0,0.0,0.0
2019-02-27 04:30:00,20.731333,86.9,0.78213334,928.0,0.0,0.0
2019-02-27 04:45:00,20.674665,87.46,0.5879333,928.0,0.0,0.0
2019-02-27 05:00:00,20.85,85.886665,1.6827333,928.6,0.0,0.0
2019-02-27 05:15:00,21.144001,82.60733,3.6247334,929.0,0.0,0.0
2019-02-27 05:30:00,20.574667,85.933334,3.156,929.0,0.0,0.0
2019-02-27 05:45:00,20.522667,83.62,3.9336667,929.0,0.0,1.1787573
2019-02-27 06:00:00,20.478666,79.63,3.677,929.0,1.3743999,9.334915
2019-02-27 06:15:00,20.386667,78.63267,4.162667,929.0,11.985267,15.69859
2019-02-27 06:30:00,20.298666,77.639336,3.5102668,929.93335,30.941334,15.83527
2019-02-27 06:45:00,20.202667,78.947334,2.6650667,930.0,31.512001,42.04573
2019-02-27 07:00:00,20.322,79.988,2.6836667,930.0,65.246666,60.115673
2019-02-27 07:15:00,20.578,82.78,2.2561333,930.0,113.78667,73.91537
2019-02-27 07:30:00,20.752666,83.73333,1.9014,930.0,137.69333,91.08984
2019-02-27 07:45:00,20.978666,83.4,1.7224667,930.0,160.26,107.7166
2019-02-27 08:00:00,21.225334,82.473335,1.4247334,930.0,188.39334,162.49727
2019-02-27 08:15:00,21.596,79.55667,1.1752,930.0,261.36002,147.2132
2019-02-27 08:30:00,22.203333,76.598,0.8728667,930.13336,310.36667,137.69783
2019-02-27 08:45:00,22.292667,76.204666,0.9798,930.0,236.68,385.04062
2019-02-27 09:00:00,23.184668,72.75,1.1411333,930.0,608.08,381.09332
2019-02-27 09:15:00,24.157999,68.33667,1.2689999,930.0,754.9,271.2305
2019-02-27 09:30:00,24.452667,65.36,1.9325333,930.0,677.4067,345.0459
2019-02-27 09:45:00,24.008667,68.515335,1.7928667,930.0,572.8333,267.61246
2019-02-27 10:00:00,24.582666,66.16133,2.3926,930.0,571.36664,285.01477
2019-02-27 10:15:00,24.983334,64.512,1.3645333,930.0,513.7267,276.27557
2019-02-27 10:30:00,25.780666,57.516,1.4121333,930.0,560.5267,271.84152
2019-02-27 10:45:00,26.148666,55.692665,1.7435334,930.0,508.19333,296.247
2019-02-27 11:00:00,26.58,54.51,1.3916,930.0,548.98,362.4847
2019-02-27 11:15:00,26.905334,53.288666,1.4217333,930.0,650.4133,437.5557
2019-02-27 11:30:00,27.598667,49.651333,1.7285334,930.0,749.44,471.93347
2019-02-27 11:45:00,28.218666,48.003334,1.5424666,929.8,988.98,429.11633
2019-02-27 12:00:00,28.768,46.56,1.8458,929.0,985.73334,482.44177
